"","S0","F0","L0","I0","J0","S1","F1","L1","I1","J1","N0","N1","cL0","cF0","cI0","cJ0","cL1","cF1","cI1","cJ1","cN0","cN1","Ct","Cl","Pt","Pl","LTBIEn","natdeath0","natdeath1","tbdeath0","tbdeath1","progAcute0","activation0","progAcute1","activation1","exogenous0","exogenous1"
"62",370.440928251452,0.000159487465272665,0.24117405198862,0.000332677275455541,0.00013720588196754,65.7055492915016,0.00153871414163253,5.25593639131552,0.00402834822362944,0.00166140915437825,370.682731674063,70.9687141543368,1844733836.53383,21267464.4462914,990568710.225284,408539637.550541,5090625099.70128,31354853.005034,1777303459.893,733012161.424797,3265109648.75594,7632295574.02412,3312.32878962339,165.54294325612,0,0,16.4436183930191,190.179803019699,46.6289246048322,0.0139592759153429,0.0297654172890896,0.0512228777594396,0.0929682810952571,0.098132364541988,0.238453775368761,8.45796864466127e-05,0.00221853930807281
"63",372.996302661611,0.000154196692509136,0.230615104666624,0.000319324784739051,0.000131698922519496,66.3614027888419,0.00154857554697502,5.28966999520313,0.00405439615820841,0.00167215208784867,373.227522986677,71.6583479078381,1846493407.36032,21292827.443671,991596798.021239,408963651.161302,5129961341.76463,31609492.8770292,1791238820.58862,738759513.576099,3268346683.98653,7691569168.80638,3234.92085391717,161.674264051226,0,0,16.7739736744988,193.981677190715,47.7001504788599,0.0140020918511386,0.0302936742111647,0.0514022227657487,0.093232421920059,0.0999264414358164,0.242672076176351,8.46029619052026e-05,0.00224685170543452
"64",375.571555954694,0.000149164359218045,0.220548473472958,0.00030660437923691,0.000126452653583584,67.0192478772419,0.0015585851273489,5.32391706392192,0.00408084151799889,0.00168305893115208,375.792686649559,72.3504874267403,1848136729.35188,21316772.7650964,992561193.297317,409361396.105673,5168625969.07423,31859836.1177712,1804937086.43798,744409080.847301,3271376091.51997,7749831972.47728,3159.32191390277,157.895994491685,0,0,17.1067483059279,197.80965178545,48.7817859189782,0.0140432025447867,0.0308253408327,0.0515755944039745,0.0934850149349473,0.10173245562778,0.246917571183113,8.46243364739415e-05,0.00227525436503392
"65",378.166830714476,0.000144378701380492,0.210951429001753,0.000294486951503671,0.000121455070394169,67.6791493647884,0.00156873973233308,5.35866604054376,0.00410767521507515,0.00169412593616094,378.378342464201,73.0451859462157,1849671696.75585,21339392.2848372,993466149.19427,409734626.503852,5206632501.47764,32105966.8370691,1818402991.32519,749962815.631293,3274211864.7388,7807104275.27119,3085.48969399974,154.206021736513,0,0,17.4419594001369,201.663935751087,49.8738687480611,0.014082688773118,0.0313604687827607,0.0517432852768647,0.0937265986886628,0.103550572211149,0.251190666482287,8.46439791252643e-05,0.00230375235431304
"66",380.782269730893,0.000139828492608391,0.201802293482134,0.000282944739654193,0.000116694723134215,68.3411711844412,0.0015790364116214,5.39390613281276,0.00413488875539965,0.0017053495996846,380.98461149233,73.7424965920206,1851105664.08833,21360771.6740995,994315629.350223,410084977.076646,5243994031.65749,32347966.5957474,1831641121.33757,755422609.365214,3276867042.1893,7863405728.95602,3013.38290659278,150.602282321065,0,0,17.7796241993879,205.54473926354,50.9764375925322,0.0141206275965192,0.0318991085310358,0.051905574618574,0.0939576868672514,0.105380952939697,0.255491759230692,8.46620432155349e-05,0.00233235054963008
"67",383.41801605233,0.000135503019979588,0.193080392062776,0.000271951265231333,0.000112160691310098,69.0053764417114,0.00158947240536552,5.42962727165351,0.00416247420722416,0.00171672665043708,383.61161605937,74.4424723866279,1852445483.10051,21380990.8237306,995113327.693604,410413971.308662,5280723248.36265,32585914.5400238,1844655922.7341,760790295.816887,3279353772.92651,7918755381.45366,2942.96122894337,147.082761003121,0,0,18.119760076235,209.452273740385,52.0895318807137,0.0141570925305289,0.0324413094637567,0.0520627289095693,0.0941787694443732,0.107223756446894,0.259821238243689,8.46786679582411e-05,0.00236105364853437
"68",386.074213035748,0.000131392060920934,0.184766006360686,0.000261481273942268,0.000107842559309523,69.6718274599671,0.00160004513492101,5.46582007200007,0.00419042417119928,0.00172825403670931,386.259479758003,75.14516625531,1853697537.21136,21400124.2381011,995862686.881944,410723029.053006,5316832457.9924,32819887.5266385,1857451709.35349,766067654.140139,3281683377.38441,7973171709.01267,2874.18528064089,143.645489635952,0,0,18.4623845343926,213.386751853814,53.2131918412666,0.0141921537095304,0.0329871199555947,0.0522150024635217,0.0943903137783288,0.10907913845427,0.264179484557892,8.46939797568806e-05,0.002389866181222
"69",388.751004394749,0.000127485861098078,0.176840330168246,0.000251510679130831,0.000103730393087857,70.3405858234966,0.00161075219399074,5.50247579581473,0.00421873175210101,0.00173992891470833,388.928327451851,75.8506310321721,1854867773.58053,21418241.4021245,996566915.479176,411013473.615706,5352333604.65899,33049960.239405,1870032669.50405,771256411.716359,3283866404.07754,8026672646.1188,2807.01660158084,140.28854606771,0,0,18.8075152096106,217.34838754364,54.3474585017241,0.0142258780429032,0.0335365874377513,0.0523626379874392,0.0945927656582795,0.110947251969454,0.268566871963424,8.47080934109514e-05,0.00241879252123318
"70",391.448534245701,0.000123775113271921,0.169285427217532,0.000242016507859414,9.98147179307189e-05,71.0117124184554,0.00162159134015795,5.53958631717293,0.00424739053208788,0.00175174863752777,391.618285279257,76.5589194661381,1855961732.98331,21435407.1232422,997229003.957673,411286538.355425,5387238288.8444,33276205.2978051,1882402872.37415,776358246.79838,3285912682.41965,8079275613.31474,2741.41763045752,137.010053066548,0,0,19.1551698705566,221.337396030325,55.4923736871153,0.0142583293639805,0.0340897584624457,0.0525058671162421,0.0947865503020204,0.112828247474369,0.272983767507432,8.47211132071785e-05,0.0024478368954473
"71",394.166947151992,0.000120250937082799,0.162084190905762,0.000232976849479879,9.60864972431139e-05,71.6852674718133,0.00163256048679973,5.57714408929802,0.00427639454540683,0.00176371074471581,394.329480657182,77.2700842268882,1856984577.63834,21451681.8500777,997851739.605429,411543372.831618,5421557784.75813,33498693.358206,1894566273.99939,781374790.971498,3287831371.92546,8130997543.08723,2677.3516837595,133.808177270853,0,0,19.5053664197062,225.353993828061,56.6479800186797,0.0142895685721414,0.0346466787639921,0.0526449109229286,0.0949720733075586,0.114722273104042,0.277430531970443,8.47331339069467e-05,0.00247700339342704
"72",396.906388166531,0.000116904859724647,0.155220305890244,0.000224370806578516,9.25371123176929e-05,72.3613105884116,0.00164365769537085,5.61514211343626,0.00430573825447032,0.00177581295240866,397.0620422852,77.9841779107501,1857941117.12836,21467121.9693472,998437720.413248,411785048.532018,5455303056.49435,33717493.2082371,1906526722.81957,786307631.44536,3289631008.04297,8181854903.96752,2614.78293525584,130.681128164014,0,0,19.8581228942395,229.398398757879,57.8143209126705,0.0143196537683564,0.0352073933166516,0.0527799804054303,0.0951497215606388,0.11662947481649,0.281907520317107,8.4744241639858e-05,0.00250629597615851
"73",399.667002872558,0.000113728797472612,0.148678211465564,0.000216178448185431,8.91583430369291e-05,73.0399007862367,0.00165488116804675,5.65357390946853,0.00433541652723132,0.00178805314399936,399.816100149612,78.7012530465445,1858835832.54494,21481780.0825093,998989368.011726,412012564.208226,5488484773.07947,33932671.8548247,1918287964.85646,791158313.189386,3291319544.8474,8231863722.98014,2553.67639596177,127.627157073154,0,0,20.213457466946,233.470829960804,58.9914405792478,0.0143486403844833,0.0357719463894298,0.0529112769512079,0.0953198641002622,0.118549996554098,0.28641508212273,8.47545147123872e-05,0.00253571848423112
"74",402.448937422866,0.000110715038028759,0.142443066639833,0.000208380765143822,8.59423494660961e-05,73.7210965300055,0.00166622924071416,5.69243348816148,0.00436542461578672,0.00180042936131317,402.591785527658,79.4213621013847,1859672898.97879,21495705.2635327,999508939.723018,412226850.846217,5521113322.49398,34144294.6063474,1929853648.54043,795928340.923455,3292904394.81155,8281039606.56421,2493.99789457255,124.64455619125,0,0,20.5713884471368,237.571507911056,60.1793840214598,0.014376581306604,0.0363403815979882,0.0530389927805929,0.0954828529441479,0.120483980396911,0.290953561976969,8.47640243397454e-05,0.00256527464549672
"75",405.252338577502,0.000107856223651727,0.136500716830793,0.000200959627539449,8.28816542959308e-05,74.4049557631579,0.00167770037629733,5.73171532496609,0.00439575813614329,0.00181293979626249,405.389230991838,80.1445574864327,1860456206.46908,21508943.2990687,999998539.787956,412428776.296728,5553198824.74583,34352425.1493408,1941227329.21251,800619180.97465,3294392465.85284,8329397760.08233,2435.71405835457,121.73165762212,0,0,20.9319342815633,241.700654429289,61.3781970343109,0.0144035269926744,0.0369127419538212,0.0531633113698351,0.0956390238759943,0.12243156670824,0.295523299865945,8.47728353082877e-05,0.00259496808224503
"76",408.077353740026,0.000105145335037377,0.130837662106268,0.000193897744095217,7.99691260957676e-05,75.0915359383432,0.00168929315840758,5.7714143352772,0.00442641304908403,0.00182558278295556,408.208570414337,80.8708915626109,1861189379.51755,21521536.9122289,1000460129.82493,412619149.588812,5584751144.06697,34557125.6201511,1952412473.32585,805232263.010097,3295790195.84352,8376953006.02307,2378.79229448304,118.886832447716,0,0,21.295113555345,245.858492695871,62.5879262039174,0.0144295255847499,0.0374890699108509,0.0532844078547753,0.0957886971963127,0.12439289427295,0.300124631533989,8.47810065750988e-05,0.00262480231792912
"77",410.924130992399,0.000102575675918652,0.125441026897018,0.000187178623440199,7.71979633397431e-05,75.7808940464814,0.00170100628530382,5.81152585107206,0.00445738564207585,0.00183835679023467,411.049938971559,81.600416646271,1861875795.26556,21533525.9710848,1000895538.57309,412798724.948224,5615779900.29868,34758456.6719037,1963412462.36923,809768981.655107,3297103584.75796,8423719800.99492,2323.20077181577,116.10848981722,0,0,21.6609449929038,250.045247264224,63.8086189067493,0.0144546230160356,0.0380694074095755,0.0534024494160219,0.095932178438522,0.126368100428809,0.304757888826157,8.47885918107559e-05,0.00265478078347218
"78",413.792819128572,0.000100140858354039,0.120298531113454,0.000180786537166591,7.4561679170402e-05,76.4730866444797,0.00171283856415181,5.85204559885113,0.00448867251216264,0.00185126041462075,413.913473148761,82.3331850148217,1862518600.42594,21544947.6829321,1001306470.96889,412968205.540841,5646294479.52681,34956477.537132,1974230596.53312,814230698.005186,3298338224.6186,8469712251.60225,2268.90840309298,113.395076057429,0,0,22.0294474589059,254.261144074188,65.0403233089572,0.0144788631129995,0.0386537959189075,0.0535175956464688,0.0960697590519151,0.128357321191239,0.309423400012572,8.47956398906905e-05,0.00268490682318452
"79",416.683567686834,9.78347886751478e-05,0.115398462600863,0.000174706484592132,7.20540868656816e-05,77.1681698816761,0.00172478890556967,5.89296967880816,0.00452027054979101,0.00186429237364262,416.799310744795,83.0692489123133,1863120727.05488,21555836.7752901,1001694516.60147,413128246.959929,5676304044.02287,35151246.0863814,1984870098.13754,818618741.039778,3299499327.39157,8514944129.28657,2215.88482755298,110.745073803923,0,0,22.4006399592123,258.506410465458,66.2830883657847,0.0145022876927761,0.0392422764758242,0.0536299989019585,0.0962017170530316,0.130360691371802,0.314121490095629,8.48021953400584e-05,0.00271518370031732
"80",419.596526980986,9.56516540650431e-05,0.110729650870886,0.000168924159149282,6.96692859768226e-05,77.8661995250804,0.00173685631844779,5.93429454516131,0.00455217692351845,0.00187745149953021,419.707590876956,83.8086605549832,1863684907.24333,21566225.6645425,1002061157.58955,413279460.474787,5705817541.54278,35342818.8830819,1995334114.83938,822934408.945055,3300591750.97221,8559428884.21029,2164.1003939542,108.157001152546,0,0,22.7745416418358,262.781275191045,67.5369638210649,0.0145249366560772,0.0398348897229516,0.0537398046358555,0.0963283176469018,0.132378344690738,0.318852481100991,8.48082987365491e-05,0.00274561460227802
"81",422.531848130397,9.35859097400787e-05,0.106281442049897,0.000163425916326126,6.74016491062553e-05,78.5672309834766,0.00174903990503114,5.97601698758028,0.00458438906555656,0.00189073673325214,422.638453985923,84.5514721367608,1864213686.8021,21576144.6130612,1002407775.91927,413422416.057099,5734843714.03126,35531251.2349634,2005625722.63542,827178970.352461,3301620023.39153,8603179658.2541,2113.52614399393,105.629410830709,0,0,23.1511717979069,267.085968430809,68.8020002068005,0.0145468480758163,0.0404316759441931,0.0538471517182631,0.0964498138195576,0.134410413883866,0.323616692353306,8.481398707515e-05,0.00277620264552985
"82",425.48968308901,9.16322667090157e-05,0.102043674987722,0.000158198743087406,6.5245809295936e-05,79.2713193304515,0.00176133885625235,6.01813411364871,0.00461690465810447,0.00190414711887925,425.592041840817,85.2977358347334,1864709438.00943,21585621.8756009,1002735660.27994,413557645.200203,5763391105.77582,35716597.2422625,2015747928.67629,831353665.499259,3302588365.36518,8646209297.19362,2064.13379611464,103.160889388066,0,0,23.5305498626467,271.420721805024,70.078248842827,0.0145680582816451,0.04103267509851,0.053952172740582,0.0965664469031403,0.136457030804127,0.328414440737476,8.4819294098489e-05,0.00280695088019696
"83",428.470184673325,8.97856800842668e-05,0.0980066584727688,0.000153230228707409,6.31966479979708e-05,79.9785193264038,0.00177375244730435,6.06064333230412,0.00464972162042983,0.00191768179825637,428.568497544354,86.0475038145739,1865174371.48545,21594683.8356967,1003046012.43212,413685643.545452,5791468071.05121,35898909.8429572,2025703673.90512,835459707.3168,3303500711.29872,8688530362.11608,2015.89572968862,100.750056406098,0,0,23.912695416348,275.785768388006,71.3657618365589,0.014588601940589,0.041637926851954,0.0540549943060806,0.0966784471148765,0.138518326518055,0.333246040946292,8.48242505960387e-05,0.00283786229439442
"84",431.473506589444,8.8041337921108e-05,0.0941611495021932,0.00014850853694956,6.1249283600666e-05,80.6888854395931,0.00178628003344151,6.10354233820103,0.00468283809665723,0.00193134000596597,431.567965538105,86.8008282359302,1865610547.25324,21603355.1327462,1003339953.13987,413806873.328872,5819082781.29193,36078240.8552436,2035495835.53396,839498282.451857,3304360728.85472,8730155140.13299,1968.78496957235,98.3955637261706,0,0,24.2976281853645,280.181342721795,72.6645920828166,0.0146085121339628,0.0422474706080485,0.0541557373071132,0.0967860340711298,0.140594431397432,0.338111805715199,8.48288846751461e-05,0.00286893981830149
"85",434.4998034592,8.63946505616747e-05,0.0904983325580925,0.000144022379530617,5.9399060484379e-05,81.4024718662778,0.00179892104599867,6.14682909694606,0.00471625244422587,0.00194512106456773,434.590591607849,87.5577612577786,1866019885.04232,21611658.7804141,1003618527.69716,413921765.660412,5846243231.82752,36254641.0174543,2045127229.36967,843470552.225907,3305171837.18031,8771095654.44055,1922.77517102172,96.0960946956345,0,0,24.6853680431074,284.607680829878,73.9747932637363,0.0146278204307363,0.0428613455366079,0.0542545171895974,0.0968894172776844,0.142685475206383,0.343012046044897,8.48332220065721e-05,0.00290018632799491
"86",437.549230845431,8.48412404615116e-05,0.087009799843036,0.000139760990810178,5.76415385827286e-05,82.1193325499922,0.00181167498861773,6.19050183115655,0.0047499632229805,0.0019590243800993,437.636522889043,88.3183550437404,1866404173.88642,21619616.2769499,1003882711.0762,414030722.647246,5872957248.21266,36428160.0256053,2054600612.00043,847377653.536899,3305937223.88682,8811363673.77559,1877.84060495985,93.8503634315399,0,0,25.0759350110509,289.065020230984,75.2964198487594,0.0146465569575157,0.0434795906010802,0.054351444205332,0.0969887965973594,0.144791587184139,0.34794707141247,8.48372860469654e-05,0.00293160464905778
"87",440.621945276434,8.33769324773563e-05,0.0836875324304064,0.000135714103648977,5.59724834258493e-05,82.8395212000097,0.00182454143367203,6.23455900729702,0.00478396918486127,0.00197304943782414,440.705907872384,89.082661767363,1866765081.06389,21627247.7079737,1004133412.72342,414134119.371805,5899232492.18181,36598846.5687412,2063918682.85294,851220699.707708,3306659860.86709,8850970721.31119,1833.95614358916,91.6571141015603,0,0,25.4693492597446,293.553599952923,76.6295270947026,0.0146647504652941,0.0441022445844952,0.0544466236527117,0.0970843626960043,0.146912896123713,0.35291718997167,8.48410982404655e-05,0.00296319755997872
"88",443.718104269655,8.19977445957254e-05,0.0805238822871115,0.000131871926382059,5.43878566434482e-05,83.563091309035,0.00183752001887875,6.27899932325033,0.0048182692641605,0.00198719579821309,443.798896409469,89.8507336173666,1867104160.4258,21634571.8422425,1004371481.02743,414232305.734477,5925076467.25555,36766748.3622375,2073084086.12971,855000781.285133,3307342519.02995,8889928083.03263,1791.09724633968,89.5151202217204,0,0,25.8656311098352,298.073660546486,77.9741710459081,0.0146824283931225,0.0447293461140938,0.0545401561063692,0.0971762974678751,0.149049530446686,0.357922708742971,8.48446782014187e-05,0.00299496779535468
"89",446.837866354637,8.0699879082726e-05,0.0775115551282011,0.000128225120855367,5.28838069064508e-05,84.2900961701679,0.00185061044409041,6.32382169658289,0.00485286256831544,0.00200146309314705,446.915639718572,90.6226228028563,1867422860.1537,21641606.2208772,1004597707.48126,414325608.170239,5950496524.02409,36931912.179207,2082099412.63513,858718966.793021,3307987782.02608,8928246815.63145,1749.23994614576,87.4231839705354,0,0,26.2648010330952,302.625444099403,79.3304085344721,0.0146996169288414,0.0453609336847108,0.0546321376362519,0.0972647744413468,0.151201618274319,0.362963933793961,8.48480438800004e-05,0.00302691804891012
"90",449.981391095282,7.94797140363412e-05,0.0746435940648133,0.000124764781476691,5.14566612869968e-05,85.0205888931769,0.00186381246825645,6.36902525346541,0.00488774836920825,0.00201585102232883,450.056290390504,91.3983815585021,1867722529.98612,21648367.2404984,1004812830.55988,414414331.247859,5975499865.13104,37094383.8801459,2090967201.49834,862376303.442819,3308598059.03436,8965937753.95234,1708.36083604347,85.3801355191789,0,0,26.6668796534613,307.209194250363,80.698297180553,0.01471634106701,0.0459970456809807,0.0547226600166169,0.0973499591658707,0.153369287495184,0.368041170410608,8.48512117123688e-05,0.00305905097634406
"91",453.14883911145,7.83337953232309e-05,0.0719133640086694,0.000121482415234173,5.01029170174838e-05,85.7546224201199,0.00187712590654666,6.41460931821295,0.00492292609494585,0.00203035934989292,453.221002394586,92.1780621496842,1868004427.95014,21654870.2306855,1005017539.33241,414498759.159696,6000093549.97912,37254208.4409455,2099689941.80022,865973817.80461,3309175596.67293,9003011518.02489,1668.43705608125,83.3848323773045,0,0,27.0718877480791,311.825156203086,82.0778953927568,0.014732624664161,0.0466377203984301,0.0548118109254064,0.0974320095810446,0.155552665829494,0.373154723259914,8.48541967568147e-05,0.00309136919801609
"92",456.340372099936,7.72588288828576e-05,0.0693145367980494,0.000118369922637711,4.88192336302422e-05,86.4922495403477,0.00189055062762813,6.46057340341001,0.00495839532209345,0.00204498790120238,456.40993108472,92.9617168776086,1868269726.63201,21661129.5261484,1005212476.82735,414579157.109587,6024284499.17772,37411429.9793843,2108270074.11148,869512516.441458,3309722490.0951,9039478519.71004,1629.44628053638,81.4361587541556,0,0,27.4798462483582,316.473576740467,83.4692623686011,0.0147484904915055,0.0472829960635192,0.0548996741344448,0.0975110763686244,0.157751880890322,0.37830489654444,8.48570128172381e-05,0.00312387530148142
"93",459.556152854867,7.62516733824816e-05,0.0668410770118162,0.000115419579540673,4.76024254602775e-05,87.2335229049224,0.00190408655108834,6.50691720058832,0.00499415576833756,0.00205973655982283,459.623233205557,93.74939808439,1868519519.0184,21667158.533973,1005398243.16752,414655772.605812,6048079498.75056,37566091.7802103,2116709991.94806,872993386.509652,3310240693.3257,9075348968.98848,1591.3667054303,79.5330249346052,0,0,27.8907762410341,321.154704238771,84.8724580950555,0.0147639602852043,0.0479329108526897,0.0549863296908784,0.0975873032882654,0.159967060241851,0.383491994149153,8.48596725551496e-05,0.00315657184388436
"94",462.796345287526,7.53093332072801e-05,0.0644872284396054,0.000112624019801305,4.64494544943237e-05,87.9784950404826,0.00191773364499667,6.55364057142679,0.00503020728555493,0.0020746052646639,462.861066898773,94.5411581581046,1868754823.93763,21672969.7962763,1005575398.4906,414728836.665617,6071485204.12055,37718236.3189109,2125012043.14973,876417396.327289,3310732028.89013,9110632879.91648,1554.1770363356,77.674366669778,0,0,28.304698969239,325.868788681905,86.2875433491595,0.0147790547943195,0.0485875029104742,0.0550718540902595,0.0976608274977456,0.162198331454846,0.388716319781024,8.48621875912836e-05,0.00318946135421921
"95",466.061114445666,7.44289517705254e-05,0.0622475011777871,0.000109976218745064,4.5357423550224e-05,88.7272183625842,0.00193149192359752,6.60074353944474,0.00506654985326571,0.00208959400727908,466.123591709438,95.337049537813,1868976591.12835,21678575.0485866,1005744465.67003,414798564.937356,6094508143.8875,37867905.2842631,2133178531.18728,879785495.913396,3311198196.78432,9145340076.27243,1517.85647646798,75.8591445819131,0,0,28.7216358335815,330.616081675739,87.7145796987158,0.0147937938265516,0.0492468103667197,0.0551563204416589,0.0977317798583894,0.16444582215947,0.393978177101788,8.48645685978071e-05,0.00322254633546663
"96",469.350626532313,7.3607805129412e-05,0.0601166593222147,0.000107469477390911,4.43235697713928e-05,89.4797451885463,0.00194536144512826,6.64822628216126,0.00510318357244983,0.00210470282931547,469.410968592488,96.1371247185545,1869185705.96115,21683985.2742396,1005905932.84965,414865158.745901,6117154723.41308,38015139.5997494,2141211716.40329,883098617.49966,3311640782.83094,9179480196.91578,1482.38471505656,74.0863435831352,0,0,29.1416083932344,335.396836462502,89.1536295030602,0.0148081962918663,0.049910871352973,0.0552397986251729,0.0978002852263768,0.166709660095601,0.399277869854247,8.48668253820096e-05,0.00325582926661334
"97",472.665048924107,7.28432958927503e-05,0.0580897092301235,0.000105097407406321,4.33452584218161e-05,90.2361277498269,0.0019593423097555,6.69608912369492,0.00514010865970709,0.00211993182010519,472.723359919299,96.9414362563114,1869382993.83691,21689210.7550635,1006060255.80521,414928806.066556,6139431228.22666,38159979.4439178,2149113817.19112,886357676.016678,3312061266.46374,9213062700.87838,1447.74191598588,72.3549723078085,0,0,29.5646383670311,340.211307935246,90.6047559139063,0.014822280244106,0.0505797240180757,0.0553223554421737,0.0978664627305885,0.168989973160785,0.404615701982478,8.48689669622809e-05,0.00328931260456222
"98",476.004550189194,7.21329474073495e-05,0.0561618883248279,0.000102853916757337,4.24199769677152e-05,90.9964182039542,0.00197343465762385,6.74433252777955,0.00517732544174225,0.00213528111439087,476.06092948436,97.7500367729475,1869569224.284,21694261.1186067,1006207860.14427,414989682.432384,6161343827.26407,38302464.2697587,2156887011.11638,889563569.556472,3312461027.97926,9246096872.20668,1413.90870670336,70.6640625581563,0,0,29.9907476345705,345.059752652367,92.0680228762657,0.0148360629206815,0.0512534065430125,0.0554040547586379,0.0979304260376126,0.171286889455953,0.409991977746288,8.48710016371028e-05,0.00332299878593959
"99",479.369300104704,7.14743982104888e-05,0.0543286544180867,0.000100733196021615,4.15453294326435e-05,91.7606686460369,0.001987638667011,6.79295709117318,0.00521483435015752,0.00215075089017796,479.423842512045,98.5629789611174,1869745114.77496,21699145.3821447,1006349143.35576,415047951.779493,6182898575.95109,38442632.823166,2164533435.9847,892717179.8129,3312841355.29236,9278591824.57187,1380.86616738606,69.012668762837,0,0,30.4199582373309,349.942428852206,93.5434951294422,0.0148495607804305,0.0519319571550537,0.0554849576418706,0.0979922836045042,0.173600537329016,0.41540700183024,8.48729370477117e-05,0.0033568902288059
"100",482.759469673828,7.08653967364332e-05,0.0525856755261743,9.8729705333836e-05,4.071903101339e-05,92.5289311198767,0.00200195455258392,6.84196353743847,0.00525263591653582,0.00216634136670687,482.812265663487,99.380315589151,1869911334.28195,21703871.9936861,1006484476.71937,415103767.234544,6204101419.14197,38580523.1605452,2172055190.85975,895819372.501478,3313203450.22955,9310556505.66375,1348.5958203605,67.3998674481718,0,0,30.8522923797928,354.859596467715,95.0312382081006,0.0148627895397286,0.0526154141412324,0.055565122490929,0.0980521389198652,0.175931045416467,0.420861079447562,8.48747802350294e-05,0.00339098933427573
"101",486.175231142531,7.03037962654797e-05,0.050928820156808,9.68381619342922e-05,3.99389029446516e-05,93.3012576287024,0.00201638256375076,6.89135271107421,0.00529073076779911,0.00218205280253861,486.226367043549,100.202099505911,1870068506.58871,21708448.8701831,1006614207.08451,415157271.848414,6224958193.92286,38716172.6656253,2179454337.03449,898870997.759986,3313548434.39181,9341999701.38296,1317.0796197698,65.8247567217307,0,0,31.2877724305698,359.811517141186,96.5313184434086,0.0148757642069333,0.053303815861192,0.055644605161036,0.0981100907337841,0.178278542683089,0.426354516439214,8.4876537691399e-05,0.00342529848805258
"102",489.616758015905,6.97875501045336e-05,0.049354148045141,9.50535282928025e-05,3.92028676009864e-05,94.0777001455476,0.00203092298310345,6.94112557197841,0.00532911962182665,0.00219788549374772,489.666316207896,101.028383645625,1870217213.37587,21712883.4331375,1006738658.52756,415208599.27973,6245474632.28923,38849618.0655284,2186732898.9591,901872890.531156,3313877354.6163,9372930039.84502,1286.29994148228,64.2864557679862,0,0,31.7264209235488,364.798454239069,98.0438029642525,0.0148884991152376,0.0539972007594413,0.0557234590822593,0.0981662332771513,0.180643158459879,0.4318876193684,8.48782154076132e-05,0.00345982006188363
"103",493.084225074203,6.93147069886989e-05,0.0478579013180408,9.3371000781389e-05,3.85089438250926e-05,94.858310623289,0.00204557612494637,6.99128319022502,0.00536780328331946,0.0022138397722165,493.132284170173,101.859221032694,1870357997.09507,21717182.6417807,1006858133.89596,415257874.431668,6265656363.70561,38980895.446147,2193892865.12833,904825870.928634,3314191188.06448,9403355995.20873,1256.2395732359,62.7841043557538,0,0,32.1682605590393,369.820672866842,99.5687596985261,0.0149010079540071,0.0546956073770488,0.0558017353727218,0.0982206564708405,0.183025022480284,0.437460695610772,8.48798189156778e-05,0.00349455641493916
"104",496.577808388556,6.88834066938372e-05,0.0464364960668387,9.17859988703784e-05,3.7855242471964e-05,95.6431410043647,0.00206034233390637,7.0418267411367,0.00540678263989724,0.00222991600402542,496.62444340927,102.694664786479,1870491363.6463,21721353.0239933,1006972916.24672,415305214.045257,6285508917.55538,39110040.2668729,2200936188.93087,907730744.587307,3314490846.96227,9433285891.34043,1226.88170501301,61.3168623571433,0,0,32.613314204931,374.878439883972,101.106257374491,0.0149133037986698,0.0553990743628076,0.055879482946593,0.0982734461252242,0.185424264914842,0.443074053440586,8.48813533277066e-05,0.00352950989512133
"105",500.097685336399,6.84918758504983e-05,0.0450865143096522,9.02941548237564e-05,3.72399621589504e-05,96.4322432301892,0.00207522198362017,7.09275750063765,0.00544605865841545,0.00224611458793406,500.142967876702,103.534768126057,1870617784.87201,21725400.7051185,1007083270.18667,415350727.25213,6305037725.48775,39237087.3747214,2207864789.46337,910588302.999018,3314777183.01593,9462727905.32487,1198.20991964004,59.8839092777516,0,0,33.0616048978614,379.972023918939,102.656365522212,0.0149253991392272,0.0561076404839024,0.055956748617104,0.0983246841304724,0.187841016404317,0.448728002113013,8.48828233713118e-05,0.0035646828403064
"106",503.644034616635,6.81384239500514e-05,0.0438046963252595,8.88913038707209e-05,3.66613852122182e-05,97.2256692502795,0.00209021547549472,7.14407684087093,0.00548563238149047,0.00226243595394805,503.688033004073,104.379584374961,1870737700.88057,21729331.4348143,1007189443.12117,415394516.089522,6324248123.66865,39362071.0178901,2214680552.31133,913399323.834615,3315050991.52608,9491690070.83249,1170.20818360689,58.4844437978359,0,0,33.5131558443915,385.101695384341,104.219154475058,0.0149373059074475,0.0568213446361047,0.0560335771948136,0.0983744486380575,0.190275408091414,0.454422851942854,8.48842334218144e-05,0.00360007757952432
"107",507.217036264527,6.78214395342615e-05,0.0425879333413399,8.75734748314421e-05,3.61178738005383e-05,98.0234710311103,0.00210532323753694,7.19578622606586,0.0055255049242215,0.00227888056196706,507.259815710657,105.2291669659,1870851522.21062,21733150.6120774,1007291666.41747,415436675.980086,6343145354.94151,39485024.8587867,2221385330.29886,916164571.253203,3315313015.22026,9520180281.35237,1142.86083810082,57.1176833242081,0,0,33.967990422191,390.267726492075,105.794695371284,0.014949035502805,0.0575402258535244,0.0561100115813456,0.0984228142338745,0.19272757165115,0.460158914379843,8.4885587531572e-05,0.00363569643407961
