"","S0","F0","L0","I0","J0","S1","F1","L1","I1","J1","N0","N1","cL0","cF0","cI0","cI0dL0","cI0dF0","cJ0","cJ0dL0","cJ0dF0","cL1","cF1","cI1","cI1dL1","cI1dF1","cJ1","cJ1dL1","cJ1dF1","cN0","cN1","LTBIEn","LTBIEnD","curedLTBIEn","curedLTBIEnD","natdeath0","natdeath1","tbdeath0","tbdeath1","tbdeathD0","tbdeathD1","progAcute0","progChron0","progAcute1","progChron1","progTotalD0","progTotalD1","exogenous0","exogenous1","interventionCost"
"25",288.966251325782,0.000689450610530896,1.33332434382676,0.00173482684594191,0.000715493557930844,42.2168973516315,0.00126603576844747,4.60484121853003,0.00354547594780519,0.00146225844175016,290.302715440623,46.8280123403196,1490472170.23416,16881682.4085712,795395524.516788,518600672.981577,518600672.981577,328044481.862856,114158328.599268,114158328.599268,2901064398.10987,17156063.4416473,1001218015.99164,721005434.801389,721005434.801389,412931724.109547,115567900.716883,115567900.716883,2630793859.02237,4332370201.6527,5.80141232886748,4.09245324279382,0,0,66.307132676072,14.1766550862989,0.00989511283926463,0.0119279149188176,0.00774791289548229,0.00897246709501351,0.0356766060185921,0.0666083720362786,0.0377554688980878,0.0963726942226059,0.0801604011715848,0.100903305774653,7.63140724120062e-05,0.00114121956133799,0
"26",290.913195307309,0.000659162154512061,1.27203838917287,0.00165626156489736,0.000683090927895522,42.8648099150248,0.0012661921657569,4.59836791484601,0.0035403902426048,0.00146016094751498,292.188232211129,47.4694445732268,1513236744.21238,17149607.4347278,807709261.716639,526521467.224513,526521467.224513,333123028.843585,115970107.332911,115970107.332911,2981482738.91745,17661094.7768974,1029453247.5877,740991913.149734,740991913.149734,424576763.129392,118969928.892496,118969928.892496,2671218642.20733,4453173844.41144,6.05453010318105,4.2309523514987,0,0,69.2942511695432,14.8883334756586,0.0101153971444902,0.012388278286078,0.00786845904813071,0.00922436966758634,0.0364856342639275,0.0680671025657898,0.0392747373880374,0.100053824603628,0.0814013864216101,0.103748868041663,7.70541571580974e-05,0.00117365239844827,0
"27",292.874386566826,0.000630275552789446,1.21359660821383,0.00158133049886644,0.000652187154899717,43.5109442779572,0.00126680094325238,4.59412795378083,0.00353701441463454,0.00145876865688317,294.090846968246,48.1113348157528,1534447597.7765,17399788.2410463,819191454.246388,533901653.954963,533901653.954963,337858622.372804,117661895.035447,117661895.035447,3059930362.58963,18154477.3780085,1057008433.66683,760488606.519156,760488606.519156,435941331.399314,122293488.032656,122293488.032656,2708897462.63674,4571034605.03378,6.30954458660745,4.36722834867244,0,0,72.3007958336088,15.6096972346353,0.010325710373669,0.0128480918977461,0.00798085902289945,0.00947009130371549,0.0372591597452519,0.0694587968724976,0.0407944805192737,0.103730676646664,0.0825585681395651,0.106525894945104,7.77247778017679e-05,0.00120557324820671,0
"28",294.850034908096,0.000602736942185864,1.15786702814092,0.00150986214109748,0.00062271150452043,44.1554751477507,0.00126786736647734,4.59200959338173,0.00353525667062779,0.00145804371161485,296.010637246825,48.7537459088811,1554211043.6512,17633421.9830293,829898721.727416,540778224.035063,540778224.035063,342274614.04577,119241787.183852,119241787.183852,3136491612.23638,18636657.6383647,1083911827.14623,779516476.816161,779516476.816161,447037081.252401,125541585.16438,125541585.16438,2744017801.40742,4686077178.27337,6.56646895252794,4.50131634284082,0,0,75.3269422773543,16.3407537532134,0.0105265137917268,0.0133075706752666,0.00808566786334025,0.00970989522521977,0.0379988143098836,0.0707865618091837,0.0423152606107326,0.107404989550085,0.0836376524822286,0.109237233829612,7.83325197001979e-05,0.00123702504109991,0
"29",296.840348823317,0.000576472998438936,1.10472159498859,0.00144170042422829,0.000594599609992458,44.7985734052776,0.00126936176726865,4.59190563838294,0.00353504627099516,0.00145795693662513,297.947683191338,49.3967414086354,1572627891.57899,17851647.8325204,839884818.342477,547186253.597971,547186253.597971,346393173.666671,120717487.154514,120717487.154514,3211246777.87172,19108069.315497,1110190467.23845,798095478.625869,798095478.625869,457875164.454277,128717142.196149,128717142.196149,2776757531.42066,4798420478.87994,6.82531670970572,4.63325151423756,0,0,78.3728699707505,17.0815115071917,0.0107182547056634,0.0137669221713996,0.00818341180854208,0.00994403194479966,0.0387061929642983,0.0720534121527063,0.0438376439617936,0.111078444914867,0.0846440568258888,0.111885609721991,7.88834490884564e-05,0.00126804817885513,0
"30",298.845520884721,0.000551374725561073,1.05404490317622,0.00137672642501434,0.00056780242387597,45.4403940652816,0.00127139943534319,4.59372083733193,0.00353624504093015,0.00145845134456441,299.902061691471,50.0403809984344,1589786865.89626,18055475.1869838,849197165.429055,553156613.733718,553156613.733718,350233859.188254,122095820.755704,122095820.755704,3284266851.43736,19569079.4299833,1135867992.26884,816243255.670985,816243255.670985,468465330.144777,131822631.478212,131822631.478212,2807273365.70055,4908169253.28096,7.08610071905416,4.7630665901721,0,0,81.4387492117287,17.8319793974933,0.0109013352755876,0.0142263369821842,0.00827455363338087,0.0101727251517639,0.0393827540444077,0.0732620642979683,0.0453620811929865,0.114752552960705,0.0855825603191824,0.114473404905752,7.93827491762849e-05,0.00129867828919547,0
"31",300.865753938368,0.000527464895569412,1.00571847117121,0.00131474906449813,0.000542241139595272,46.0810985069892,0.00127378661469486,4.5973579351767,0.00353887508199907,0.00145953605076798,301.873856864639,50.6847286399134,1605777137.92728,18245901.1310994,857883137.968895,558720331.059044,558720331.059044,353816209.444798,123383530.533442,123383530.533442,3355623569.51928,20020104.1977314,1160969029.14499,833977636.741663,833977636.741663,478817735.184093,134860856.753915,134860856.753915,2835722386.47208,5015430438.0461,7.34883494775069,4.89079630821496,0,0,84.524764352546,18.5921679652812,0.0110761726677039,0.0146860030978866,0.00835956025907389,0.010396197186667,0.040029938532961,0.0744153121206019,0.0468891807719987,0.118428862962963,0.0864579374389894,0.117003101294271,7.98354913275792e-05,0.00132895052168972,0
"32",302.901244580564,0.000504645492560306,0.959630710697188,0.00125564916312501,0.00051786660400071,46.7208397619482,0.00127659376349664,4.60272696465907,0.00354282493184783,0.00146116508488639,303.86315345252,51.3298473103875,1620680437.92629,18423856.330827,865986432.856639,563905843.115882,563905843.115882,357158246.319405,124586909.893081,124586909.893081,3425383134.61449,20461496.7036797,1185515798.25222,851315075.233479,851315075.233479,488941543.911932,137834196.499254,137834196.499254,2862248973.43316,5120301973.48232,7.61353335476861,5.01647450859951,0,0,87.6310989907808,19.362088696821,0.0112431565220049,0.0151461038535967,0.00843885833380818,0.0106146566845419,0.0406491574124306,0.0755157838092144,0.0484194055293687,0.122108828525686,0.0872745919825359,0.11947693827028,8.02461700730528e-05,0.00135889742480219,0
"33",304.952162215618,0.000482917118183354,0.915687803326459,0.00119928414472418,0.000494620014490763,47.3597479846316,0.00127982004509775,4.60975288662933,0.00354803240874515,0.00146331280134687,305.870026840221,51.9757920365161,1634564192.25332,18590098.3696515,873542932.145627,568736610.493697,568736610.493697,360274768.625033,125711081.811248,125711081.811248,3493600502.69275,20893559.6663432,1209526902.2189,868269229.427477,868269229.427477,498844428.598755,140744689.908326,140744689.908326,2886971991.39363,5222865393.17675,7.88020828142782,5.14013050520383,0,0,90.7579149979929,20.1417524089232,0.0114026170806106,0.0156067921425424,0.00851280090933827,0.010828276273905,0.0412415625381763,0.0765656922291445,0.0499531752129721,0.125793671585835,0.0880361401630165,0.121896790616961,8.06184049563004e-05,0.00138854571578893,0
"34",307.01871036721,0.000462193741527802,0.873780172409528,0.00114553117069873,0.000472450708819249,47.9979769852094,0.0012833487694954,4.61834902889776,0.00355448603402863,0.00146597446601181,307.89457071524,52.6226298233767,1647505223.94055,18745501.9892398,880593708.348677,573239363.296537,573239363.296537,363182715.872618,126761961.51868,126761961.51868,3560338791.19469,21316657.9391744,1233023986.91407,884855785.986026,884855785.986026,508535316.636877,143594794.733035,143594794.733035,2910027150.15109,5323214752.68481,8.14887495900879,5.26179963066693,0,0,93.9054115258037,20.9311733716459,0.0115549377341862,0.0160682435270618,0.00858178936813874,0.0110372529995326,0.0418085381962352,0.0775676196143131,0.051491035588232,0.129484816107918,0.0887467212910042,0.124264839816977,8.09561952812208e-05,0.00141792563032044,0
"35",309.101060639311,0.000442430616763328,0.833818417269515,0.00109427719816378,0.000451312064779414,48.6356537869719,0.00128724477224725,4.62844578659049,0.00356209286260539,0.00146911174559431,309.93686707646,53.2704180229429,1659564586.86823,18890759.8583678,887171361.901487,577435344.848503,577435344.848503,365895533.439596,127744233.021852,127744233.021852,3625648662.56463,21731065.8400287,1256024124.01818,901087336.114519,901087336.114519,518021248.888854,146386358.852922,146386358.852922,2931522242.06768,5421425101.31169,8.41954661987573,5.38151178263479,0,0,97.0737610022866,21.730364846715,0.0117004322296473,0.0165306056133814,0.00864614307841172,0.0112417470838812,0.0423512045065975,0.0785236741566469,0.0530333636637678,0.133183423511074,0.0894096208564516,0.12658280636373,8.12626176806309e-05,0.00144706148261345,0
"36",311.199395311739,0.00042359566124987,0.795710023722154,0.00104539774481243,0.000431152742210776,49.2729115716092,0.00129144598249464,4.63997166798564,0.00357082474631922,0.00147271303096781,311.997005481609,53.9192182233546,1670804213.79351,19026573.3050781,893308941.018365,581346104.27355,581346104.27355,368426851.380456,128662638.883455,128662638.883455,3689581943.79392,22137081.4186361,1278545062.25442,916976760.444787,916976760.444787,527309545.449563,149121390.011882,149121390.011882,2951566579.49741,5517573632.91653,8.69223763560388,5.49929877976095,0,0,100.263150216494,22.5393419496512,0.0118394258213072,0.0169940280844102,0.0087061862402344,0.0114419210204092,0.0428707154594191,0.0794360382824606,0.0545806107408652,0.136890695934081,0.090028169476687,0.128852478983366,8.15407168257002e-05,0.00147597776918693,0
"37",313.313887950582,0.000405616640218792,0.759369683869391,0.00099879977289927,0.000411934369613823,49.9098745341204,0.00129608328042405,4.6528618678717,0.00358055737208806,0.00147672705176513,314.075073985234,54.5690897696964,1681279825.91208,19153578.7904598,899036269.069532,584991029.420813,584991029.420813,370788969.729242,129521483.018963,129521483.018963,3752185775.62569,22534955.1573171,1300602608.74071,932535774.929093,932535774.929093,536406725.638825,151801575.526826,151801575.526826,2970258643.50131,5611730065.16254,8.96696204437784,5.61519095882708,0,0,103.473761068881,23.3581202628264,0.0119722173301987,0.0174586539897364,0.00876221015970987,0.0116379247840948,0.0433681549460665,0.0803067234919102,0.0561331113151478,0.140607741459789,0.0906053727674671,0.13107545072598,8.1793148294926e-05,0.00150469688613835,0
"38",315.444709706374,0.000388486935194207,0.724716055736181,0.000954362477671505,0.000393607123559435,50.5466635258646,0.00130098346214477,4.66705488778334,0.00359132877382824,0.00148116949429074,316.171162218646,55.2200918953783,1691043301.59855,19272362.0979361,904381001.419754,588388171.053354,588388171.053354,372993294.370859,130324726.64829,130324726.64829,3813504586.93084,22924959.04628,1322212247.90131,947775421.534451,947775421.534451,545319175.688111,154428747.597631,154428747.597631,2987689959.4871,5703960969.56654,9.24373404568057,5.72921825991204,0,0,106.705777000232,24.1867163566477,0.0120990936886926,0.0179246125760473,0.00881448678236122,0.0118298965406418,0.0438445304356375,0.0811376501094891,0.0576913221468636,0.144335619073125,0.0911440178517587,0.133253282120416,8.20223126343172e-05,0.00153323930714816,0
"39",317.592031326238,0.000372155446830076,0.691670425984278,0.000911991866065476,0.000376132238546778,51.1833967432125,0.00130619742958404,4.6824922209437,0.00360306164655099,0.00148600847569617,318.285362031773,55.872284231708,1700143690.08163,19383482.5267304,909369374.810464,591554595.550213,591554595.550213,375050646.108271,131076151.898296,131076151.898296,3873580884.56459,23307329.1833555,1343388400.24369,962706264.546727,962706264.546727,554052843.038359,157004496.64338,157004496.64338,3003947193.5271,5794329457.02999,9.52256810930846,5.84141051988904,0,0,109.959384447096,25.0251478474771,0.0122203313464326,0.0183920347638931,0.00886327281060009,0.0120179708880801,0.0443008372220365,0.081930675307409,0.0592555895005596,0.148075354281221,0.0916467488828843,0.1353874264734,8.22304160953871e-05,0.00156162482649282,0
"40",319.756019966794,0.000356576539822217,0.660158296959108,0.000871597489173803,0.000359472410789196,51.8201879082261,0.00131176073205839,4.69911914449424,0.00361568978880765,0.00149121669255909,320.417765910193,56.5257257199337,1708626357.6024,19487457.3559128,914025655.540729,594506087.817433,594506087.817433,376971033.07612,131779256.744637,131779256.744637,3932454516.84513,23682289.6571874,1364144629.39768,977338207.52201,977338207.52201,562613321.728988,159530332.186012,159530332.186012,3019110503.57516,5882894757.62899,9.80347872113385,5.95179691590122,0,0,113.23476953446,25.8734331346117,0.0123361921483435,0.0188610445661018,0.00890880575932784,0.012202273880069,0.0447380169768129,0.0826875571779379,0.0608262498502209,0.151827919925312,0.0921160114318938,0.137479250735051,8.24194412272155e-05,0.00158987183876643,0
"41",321.936840107729,0.0003417466794645,0.630109141788198,0.000833073194859384,0.000343583860026751,52.4571471467526,0.00131750100816736,4.71688423302437,0.00362925866926526,0.00149681289749362,322.568467653251,57.1804749523519,1716533159.28209,19584759.9748471,918372168.614065,597257211.088372,597257211.088372,378763662.761733,132437242.369354,132437242.369354,3990162852.43522,24050073.4419747,1384494027.85014,991680537.744291,991680537.744291,571006011.486216,162007823.602977,162007823.602977,3033253750.63274,5969712965.21354,10.0864804821878,6.06040609472579,0,0,116.532119303145,26.7315915933707,0.0124469252946596,0.019331754747149,0.00895130520359453,0.0123829217198101,0.0451569447972826,0.0834099616649527,0.0624037181917763,0.155594240810655,0.0925540554249975,0.139530074373442,8.25911598733717e-05,0.00161799714100711,0
"42",324.134654866547,0.000327613508362104,0.601454968134987,0.000796341813731597,0.000328434759335604,53.0943816429411,0.00132350667477335,4.7357387875904,0.0036436792444228,0.00150276036634504,324.737562224763,57.8365903768186,1723903648.47167,19675842.901635,922430095.938453,599821727.709516,599821727.709516,380437271.206253,133053168.817583,133053168.817583,4046741652.64773,24410878.2649005,1404448712.91622,1005742143.02073,1005742143.02073,579235909.846814,164438302.83826,164438302.83826,3046446858.518,6054837153.67558,10.3715881088209,6.16726637571964,0,0,119.851621859902,27.5996433574455,0.0125527696412526,0.0198042808221634,0.00899097822275722,0.0125600280404039,0.0455584862294436,0.0840994934967575,0.0639882821514608,0.159375210238368,0.0929630155866046,0.141541118578302,8.27472066624504e-05,0.00164601709403549,0
"43",326.349625363547,0.000314138505435181,0.574131052555587,0.000761323993661747,0.000313992381566686,53.7319954907167,0.00132980227206895,4.75563694687045,0.00365889826423429,0.00150903713722753,326.925145870983,58.494130175263,1730774589.50914,19761126.2940701,926219118.416917,602212429.607351,602212429.607351,381999975.392286,133629877.305638,133629877.305638,4102224722.61737,24764895.698816,1424020215.2199,1019531424.98691,1019531424.98691,587307772.378843,166823060.378588,166823060.378588,3058754809.61241,6138317605.91481,10.6588164358038,6.27240562663939,0,0,123.193466319842,28.477609466204,0.0126539529929459,0.0202787318173964,0.00902801740265687,0.012733699903214,0.0459434609609994,0.0847576808429162,0.0655802455434169,0.163171682475882,0.0933448753690145,0.143513545412293,8.28890565334458e-05,0.00167394696872316,0
"44",328.581911073947,0.00030129346923398,0.548075447440842,0.000727939267023043,0.000300223539506674,54.3700901627133,0.00133636610853972,4.77653524996634,0.00367488873083041,0.0015156320754273,329.131315977662,59.1531522995964,1737180427.20821,19841002.8967043,929757660.416157,604441301.644075,604441301.644075,383459374.069939,134170023.67436,134170023.67436,4156644243.76101,25112314.6597593,1443219618.44622,1033056381.73362,1033056381.73362,595226170.319639,169163368.813679,169163368.813679,3070238464.59101,6220202347.18652,10.9481804036703,6.37585131964861,0,0,126.557842704089,29.365511759886,0.012750693721406,0.0207552114837367,0.00906260331707043,0.0129040386764214,0.0463126503135026,0.0853859868002101,0.067179922393696,0.16698447898372,0.0937014915901002,0.14544847189533,8.30180555357994e-05,0.00170180113026539,0
"45",330.83166975853,0.000289052888791169,0.523229204061468,0.000696110323162708,0.000287096347971065,55.0087642364331,0.00134317065239324,4.79839287484706,0.00369162891158055,0.00152253621777018,331.35617122215,59.8137144470634,1743153145.88846,19915837.2815669,933062828.267669,606519472.568005,606519472.568005,384822522.392879,134676073.254663,134676073.254663,4210030677.29596,25453316.3791299,1462057453.24234,1046324583.82815,1046324583.82815,602995446.817472,171460448.967441,171460448.967441,3080954333.83058,6300536893.73482,11.239695073415,6.47763048494123,0,0,129.944942071654,30.2633729821264,0.0128431997471503,0.0212338190203397,0.00909490370932894,0.0130711401420422,0.0466667977962604,0.0859858038805667,0.0687876178804196,0.170814386018389,0.0940345882354172,0.147346959311862,8.31354163387598e-05,0.00172959305504792,0
"46",333.099057530289,0.000277390183401065,0.499536366127332,0.00066576493909246,0.000274581020077681,55.6481133848225,0.00135020196037022,4.82117163824535,0.00370909213365034,0.00152973856359587,333.599811632557,60.475874055727,1748722337.65945,19985967.2106456,936150456.366241,608457238.77262,608457238.77262,386095950.930709,135150310.080984,135150310.080984,4262412813.03044,25788071.4583397,1480543661.23668,1059343186.44023,1059343186.44023,610619702.091975,173715450.057299,173715450.057299,3090954712.16705,6379364247.81736,11.5333756326382,6.57776969784513,0,0,133.354956578666,31.1712168167912,0.0129316684424364,0.0217146496126087,0.0091250737901565,0.0132350949403291,0.0470066107699056,0.0865584540258173,0.0704036195924111,0.174662155044854,0.0943457611040358,0.149210009584704,8.32422256396236e-05,0.00175733539268334,0
"47",335.384228938062,0.00026627798669109,0.476943954358397,0.000636835828154487,0.000262649804832068,56.2882304183022,0.00135745814046774,4.84483595054862,0.00372724759789207,0.00153722641043048,335.862338656039,61.1396883010014,1753915240.88145,20051704.1945322,939035129.711772,610264077.678732,610264077.678732,387285674.965871,135594840.668993,135594840.668993,4313817799.33291,26116739.2753146,1498687592.79355,1072118936.79039,1072118936.79039,618102792.508087,175929445.696229,175929445.696229,3100287749.75362,6456724923.90977,11.8292374027409,6.67629506235643,0,0,136.788079548544,32.0890679298887,0.0130162866865401,0.0221977944642003,0.00915325642252199,0.0133959887252644,0.0473327604707366,0.0871051889665138,0.0720281983607683,0.178528503416587,0.0946364800803176,0.151038565048744,8.33394489251523e-05,0.00178503998903534,0
"48",337.687337480654,0.000255690015284828,0.455401183670834,0.000609258496312227,0.000251276102998822,56.9292060862433,0.00136493755544917,4.86935208128466,0.00374606597835663,0.00154498766339036,338.143854888938,61.8052141587271,1758757432.25333,20113341.0995266,941730549.444353,611948888.542236,611948888.542236,388397345.251059,136011645.456804,136011645.456804,4364271627.71119,26439471.6782586,1516498187.77703,1084658294.58299,1084658294.58299,625448405.128393,178103458.774953,178103458.774953,3108998668.04826,6532657692.29478,12.1272958145511,6.77323231137589,0,0,140.244505269824,33.0169517752558,0.0130972336651496,0.0226833416931539,0.00917958575596172,0.0135539035870963,0.0476458907200057,0.0876272087139005,0.0736616166445689,0.182414124035683,0.0949081259727442,0.152833526668434,8.3427971124931e-05,0.00181271811868653,0
"49",340.00853568209,0.000245603122842271,0.434859398620242,0.000582970077716296,0.000240433986854745,57.5711291686982,0.00137262800601015,4.89468807462369,0.00376552503463306,0.00155301314987686,340.444464087896,62.4725084095143,1763272922.22205,20171152.6146116,944249573.698016,613520025.651259,613520025.651259,389436264.858502,136402581.962785,136402581.962785,4413799197.20884,26756416.4910665,1533984048.80993,1096967448.01081,1096967448.01081,632660087.927274,180238485.075356,180238485.075356,3117129913.39318,6607199750.43702,12.4275664098759,6.86860680903408,0,0,143.724429014654,33.9548945986719,0.0131746811570906,0.0231713761786129,0.00920418778102359,0.013708917960375,0.0479466177968686,0.088125663138462,0.0753041337248643,0.186319686352041,0.0951619946311796,0.15459576142086,8.35086037614487e-05,0.00184038049228512,0
"50",342.34797507207,0.000235995232718362,0.415272176810527,0.000557910552973901,0.000230098702638957,58.2140863631148,0.00138051778327931,4.92081384907665,0.00378560388097431,0.00156129425599492,342.764271253367,63.1416276281135,1767484100.4594,20225394.782313,946604190.9376,614985279.35512,614985279.35512,390407378.183303,136769381.613112,136769381.613112,4462424273.50413,27067716.4930756,1551153414.44476,1109052303.58981,1109052303.58981,639741238.72582,182335486.397817,182335486.397817,3124721064.36262,6680386643.1677,12.7300648497832,6.96244352803739,0,0,147.228047115127,34.9029234926242,0.0132487931075784,0.0236619797088975,0.00922718003006144,0.013861106569669,0.0482355300588521,0.0886016494619623,0.0769560003603342,0.190245835288227,0.0953992942597452,0.156326099591905,8.35820831425179e-05,0.00186803725092687,0
"51",344.705806242382,0.000226843778452795,0.396595312532457,0.000534023534100302,0.000220246994289954,58.858162295988,0.00138860370026943,4.94770118308234,0.00380627873764868,0.00156982117428455,345.103382669221,63.8126281826845,1771411772.85848,20276305.9444614,948805548.338317,616351888.937029,616351888.937029,391315282.648005,137113656.137253,137113656.137253,4510169512.76492,27373506.7598869,1568014121.65961,1120918492.08785,1120918492.08785,646695089.724034,184395372.648253,184395372.648253,3131808909.78926,6752252230.90836,13.0348069188841,7.0547670424412,0,0,150.755557006121,35.8610664196888,0.0133197256358279,0.0241552312333609,0.00924867172044443,0.0140105407636287,0.0485131888026696,0.0890562125875005,0.078617455241852,0.194193191632969,0.0956211482769282,0.158025330996557,8.36490731737738e-05,0.00189569799985549,0
"52",347.082178964459,0.000218127203241801,0.378786694365257,0.000511255313192265,0.000210856711090593,59.5034396679794,0.00139688295865208,4.97532358115739,0.00382752710388184,0.00157858462476494,347.461905898051,64.4855662438261,1775075284.3397,20324108.0540504,950864016.024799,617626585.343698,617626585.343698,392164255.196667,137436906.439096,137436906.439096,4557056545.86064,27673915.4911044,1584573640.30707,1132571389.45398,1132571389.45398,653524721.70858,186419007.413996,186419007.413996,3138427663.61521,6822828823.3673,13.3418085255421,7.14560153581325,0,0,154.307157233542,36.829352204619,0.0133876275067497,0.0246512068623121,0.00926876440198617,0.014157288743571,0.0487801290885947,0.0894903480250292,0.0802887291762382,0.198162353750518,0.0958286017896286,0.159694208450696,8.37101729852997e-05,0.0019233718422593,0
"53",349.477242312568,0.000209826024807542,0.361806168185555,0.000489554107330112,0.000201906496243493,60.1499994064239,0.00140534731524309,5.00365613362573,0.00384933074187031,0.0015875770856301,349.839949767381,65.1604977951942,1778492650.93532,20369007.7454648,952789250.576729,618815637.143326,618815637.143326,392958278.486446,137740529.834113,137740529.834113,4603106068.53629,27969066.6888311,1600839139.27359,1144016139.22954,1144016139.22954,660233091.338839,188407226.006878,188407226.006878,3144609187.74396,6892147365.83745,13.6510857012166,7.23497081249608,0,0,157.883047454971,37.8078105201408,0.0134526406421916,0.0251499799429762,0.00928755268565772,0.0143014156417608,0.0490368609372872,0.0899050051486234,0.0819700483200193,0.202153899420843,0.096022627993291,0.161333454438664,8.37659250522412e-05,0.00195106741063496,0
"54",351.891144767824,0.000201921673972481,0.345615429349769,0.000468870492402442,0.000193375965793099,60.7979207658148,0.00141398886380441,5.03267542286139,0.00387167256510123,0.00159679150990043,352.237624365305,65.8374786416169,1781680663.69286,20411197.5548842,954590251.191348,619924886.678171,619924886.678171,393701064.050667,138025828.302043,138025828.302043,4648337911.06526,28259080.2876926,1616817505.91407,1155257669.85903,1155257669.85903,666823039.162314,190360836.339095,190360836.339095,3150383176.48975,6960237536.42924,13.9626546006509,7.32289830553425,0,0,161.483428447296,38.7964718795189,0.0135149004640216,0.0256516213842491,0.00930512478243242,0.0144429837646883,0.0492838711457596,0.0903010896980171,0.0836616320416187,0.206168387256014,0.0962041338319942,0.162943763071901,8.38168213077062e-05,0.00197879291031389,0
"55",354.324034304564,0.000194395655666075,0.330177940501318,0.000449157711119387,0.000185245835659408,61.44728140589,0.00142280411632255,5.06235945066383,0.00389453440519876,0.00160622040440402,354.655041044266,66.5165644154817,1784654969.48839,20450857.1665831,956275408.236491,620959778.183041,620959778.183041,394396072.323523,138294016.914698,138294016.914698,4692771091.40358,28544070.7150634,1632515335.74632,1166300707.90062,1166300707.90062,673297285.364313,192280609.224505,192280609.224505,3155777307.21499,7027127783.22917,14.2765315028033,7.40940708173563,0,0,165.108502120603,39.7953676349052,0.0135745361570263,0.026156199900086,0.00932156289507309,0.0145820529243256,0.0495216246525059,0.0906794656874142,0.0853636914248181,0.21020635779575,0.096373964891652,0.164525799050342,8.38633076174307e-05,0.0020065561587392,0
"56",356.776058469273,0.000187230310454608,0.315458857890049,0.000430371170034204,0.000177497714194897,62.0981574762119,0.00143178981999518,5.09268756115917,0.00391789914038046,0.00161585670761459,357.092312426356,67.197810583041,1787430143.7946,20488154.2015517,957852541.500124,621925383.104475,621925383.104475,395046528.415304,138546229.168825,138546229.168825,4736423862.8537,28824147.342712,1647938951.67378,1177149789.87212,1177149789.87212,679658437.695978,194167281.421033,194167281.421033,3160817367.91157,7092845399.56607,14.5927328119244,7.49451984616917,0,0,168.758471533325,40.8045299767744,0.0136316709498034,0.0266637820284235,0.00933694360160342,0.0147186805719443,0.0497505651015317,0.091040957164242,0.0870764314779803,0.214268334518528,0.0965329092548236,0.166080199599695,8.39057878475408e-05,0.00203436460483284,0
"57",359.247364459901,0.000180409342516627,0.30142495578132,0.000412468053266536,0.000170113942872639,62.750623699257,0.00144094006959851,5.12364036514052,0.00394175217295642,0.00162569439901591,359.549552407019,67.881272451041,1790019762.15972,20523244.761955,959328933.988071,622826424.971433,622826424.971433,395655436.051576,138783520.667877,138783520.667877,4779313760.92898,29099416.1185115,1663094442.2838,1187809273.89822,1187809273.89822,685909007.269605,196021566.622312,196021566.622312,3165527376.96132,7157416626.6008,14.9112750584862,7.57825894720016,0,0,172.433540906148,41.8239919322127,0.0136864223955879,0.0271744321824522,0.00935133825331431,0.0148529218171651,0.0499711155324872,0.0913863500059083,0.0888000527825895,0.218354824859908,0.0966817009068668,0.167607578331163,8.39446278867838e-05,0.00206222534450493,0
"58",361.738099205721,0.000173917208303404,0.288044549403769,0.000395407520780788,0.000163077678062134,63.4047534433636,0.00145024930619328,5.15519967313093,0.00396607980353329,0.00163572782857584,362.026876157531,68.5670051734347,1792436469.53655,20556274.2401407,960711369.31123,623667303.517878,623667303.517878,396225592.992766,139006874.592737,139006874.592737,4821457648.57851,29369979.6778227,1677987674.9067,1198283350.95034,1198283350.95034,692051413.944582,197844156.207996,197844156.207996,3169929706.08068,7220866717.10751,15.2321748999918,7.66064638193513,0,0,176.133915634873,42.8537873623336,0.0137389026244326,0.027688212852669,0.0093648133350935,0.0149848295835224,0.0501836795876768,0.0917163937160033,0.0905347504806283,0.22246632121442,0.096821023503842,0.169108526557541,8.39801593071339e-05,0.00209014514805999,0
"59",364.248409443462,0.000167738681997013,0.275287421492089,0.00037915082123091,0.00015637293756981,64.060618793666,0.00145971432981319,5.18734843073873,0.00399086810162917,0.00164595125095441,364.524400127394,69.255063758089,1794692045.12933,20587378.2610089,962006169.699905,624452117.245863,624452117.245863,396759606.712389,139217208.074264,139217208.074264,4862871758.17325,29635936.4975661,1692624292.23387,1208576055.28146,1208576055.28146,698087984.932627,199635713.545355,199635713.545355,3174045199.80263,7283219971.83721,15.5554491217731,7.7417038016628,0,0,179.859802303126,43.893950959664,0.0137892185882949,0.0282051847790645,0.0093774307854718,0.0151144548433843,0.0503886426002174,0.0920318031420859,0.0922807136784065,0.22660330188433,0.0969515142036185,0.170583612952394,8.40126825784558e-05,0.00211813048872065,0
"60",366.778441788125,0.00016185923735853,0.263124754332557,0.000363660992111241,0.000149984476972433,64.7182906248738,0.00146933211174964,5.22007065320702,0.00401610399531236,0.00165635927490286,367.042242047163,69.9455030734647,1796797462.05738,20616683.3415644,963219227.577518,625184684.185116,625184684.185116,397259907.418975,139415376.653362,139415376.653362,4903571729.94621,29897381.2109625,1707009727.01219,1218691273.9797,1218691273.9797,704020960.858149,201396876.109455,201396876.109455,3177893280.39543,7344499799.02741,15.881114637825,7.82145251710968,0,0,183.611408695338,44.9445182458673,0.013837472311387,0.0287254070068682,0.0093892483102976,0.0152418467314874,0.0505863722598689,0.0923332600897237,0.0940381267304978,0.230766231965318,0.0970737668478899,0.172033385030956,8.40424700350738e-05,0.00214618755991507,0
